Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,GPA_Trend,Time_Pressure,Income_Study_Ratio,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes
21.8,-0.6487709389971793,3.54,85.1,3,28.0,6.9,1.41,1.71,1.75,4,1,-0.040000000000000036,208.0,5506.607929515419,False,True,False,False
21.3,-0.6487709389971793,1.76,90.7,5,41.5,7.7,2.1,2.03,2.02,4,2,0.009999999999999787,341.5,9057.971014492754,False,True,False,True
21.2,-0.6487709389971793,4.47,80.3,1,24.6,6.2,1.36,1.11,1.09,3,1,0.020000000000000018,84.6,4570.383912248629,False,True,True,False
21.3,0.2697872689235886,6.22,90.7,5,35.4,8.0,4.0,4.0,4.0,4,2,0.0,335.4,5996.121883656509,False,True,True,True
17.5,-0.6487709389971793,3.24,76.8,0,36.3,6.4,1.43,1.44,1.44,2,1,0.0,36.3,5896.226415094339,True,True,False,False
17.8,-0.4084855123133353,4.027431865828092,64.6,2,5.0,5.515947888589398,2.19,1.7,1.65,3,2,0.050000000000000044,125.0,5924.496004103275,True,False,True,True
20.8,2.087871672912841,2.11,86.3,2,14.3,8.0,0.85,0.82,0.8,2,2,0.019999999999999907,134.3,25561.736334405145,False,True,False,True
19.8,0.5506977552076896,5.13,84.6,2,41.2,5.0,2.48,2.07,2.06,4,3,0.009999999999999787,161.2,7974.877650897227,True,True,True,False
19.7,0.5440691917129629,5.47,81.8,4,13.8,7.5,1.6,2.17,2.27,4,1,-0.10000000000000009,253.8,7535.3941267387945,True,False,True,False
18.5,-0.6487709389971793,4.35,85.8,1,25.6,7.5,2.01,1.32,1.24,3,1,0.08000000000000007,85.6,4672.897196261682,False,True,True,False
18.1,0.269285105022473,4.98,89.1,3,17.5,5.0,1.73,2.06,2.11,4,1,-0.04999999999999982,197.5,7237.792642140468,True,True,False,False
18.0,-0.03367037652060559,6.96,70.5,1,56.4,4.9,1.92,1.8,1.73,3,4,0.07000000000000006,116.4,4679.522613065326,True,True,False,False
21.3,-0.6487709389971793,5.27,76.0,4,14.1,4.2,1.31,1.25,1.25,1,3,0.0,254.1,3987.2408293460926,False,True,False,True
20.9,0.6694093014314321,4.43,84.2,2,10.1,4.0,3.25,4.0,4.0,1,1,0.0,130.1,9438.305709023942,False,True,False,True
20.7,-0.6487709389971793,3.14,75.5,3,22.7,7.3,2.87,2.89,2.94,3,4,-0.04999999999999982,202.7,6038.647342995168,False,True,False,False
23.7,0.9289276055280059,2.92,70.9,1,5.0,5.4,1.42,1.42,1.42,3,4,0.0,65.0,14392.34693877551,True,True,False,True
20.5,-0.5121321415036079,2.86,76.5,1,36.7,5.6,0.0,0.43,0.37,2,2,0.06,96.7,7181.606217616581,True,True,False,True
21.3,-0.6487709389971793,4.4,72.1,1,5.0,9.5,0.5,1.11,1.11,1,2,0.0,65.0,4629.62962962963,True,True,False,False
20.5,0.8687683701743496,6.1,87.7,2,34.3,4.2,3.9,4.0,4.0,1,2,0.0,154.3,7777.4647887323945,False,True,True,False
21.8,3.1164037751779388,4.23,86.4,6,50.1,4.3,0.98,1.19,1.19,1,1,0.0,410.1,19116.44359464627,True,True,True,True
20.0,0.027643835805616676,3.9,72.6,4,29.3,8.2,0.33,0.24,0.21,2,3,0.03,269.3,7851.020408163265,True,True,True,False
22.6,0.6138197575779283,1.75,81.8,1,33.5,3.7,2.4,2.08,2.06,4,3,0.020000000000000018,93.5,18233.81818181818,True,True,False,False
23.6,-0.17939834062437054,3.3,92.9,7,40.2,6.8,2.81,2.95,2.95,1,1,0.0,460.2,7987.674418604652,False,True,False,False
17.2,-0.30544147980440156,4.02,81.9,4,50.9,6.6,2.86,2.89,2.83,3,1,0.06000000000000005,290.9,6342.0318725099605,True,True,True,False
20.9,1.752426186967579,3.76,86.3,2,36.7,3.2,1.17,1.0,1.0,1,2,0.0,156.7,15297.689075630253,True,True,False,False
20.3,-0.6487709389971793,2.97,89.8,1,40.4,4.7,1.54,1.39,1.41,2,1,-0.020000000000000018,100.4,6297.229219143576,False,True,False,True
17.0,4.481134609239972,2.59,77.8,3,39.0,7.0,2.56,2.81,2.8,2,3,0.010000000000000231,219.0,35419.49860724234,False,False,False,False
22.0,-0.6487709389971793,2.37,94.0,1,24.5,2.9,2.31,2.34,2.39,4,3,-0.050000000000000266,84.5,7418.397626112759,True,True,True,False
21.5,1.224400844944461,3.02,81.4,2,9.4,3.8,2.39,2.18,2.13,3,3,0.050000000000000266,129.4,15498.009950248757,False,False,False,False
20.0,-0.2343350714064239,4.04,85.9,0,27.5,2.4,2.25,2.71,2.71,1,2,0.0,27.5,6597.81746031746,False,True,False,True
21.1,-0.6487709389971793,4.98,77.8,1,12.6,9.0,0.0,0.0,0.0,4,2,0.0,72.6,4180.602006688963,False,True,False,True
20.9,-0.6487709389971793,3.98,82.3,4,38.7,5.7,3.32,3.73,3.75,4,2,-0.020000000000000018,278.7,5020.08032128514,True,True,False,False
19.4,0.801829922155632,8.28,75.5,1,32.8,5.2,2.86,2.75,2.68,2,1,0.06999999999999984,92.8,5806.788793103448,False,False,False,True
20.8,-0.6487709389971793,5.46,85.2,1,30.8,4.3,3.53,3.5,3.5,4,2,0.0,90.8,3869.969040247678,True,True,True,False
21.1,1.2518692103354878,4.96,84.2,2,32.1,6.4,3.93,3.93,3.88,2,1,0.050000000000000266,152.1,10545.134228187919,True,True,False,False
21.5,-0.6487709389971793,3.2,77.2,1,21.7,5.9,1.48,1.13,1.15,3,1,-0.020000000000000018,81.7,5952.380952380952,True,True,True,True
23.0,-0.023124934597176697,4.11,80.8,0,41.6,3.4,2.56,2.72,2.72,1,3,0.0,41.6,7330.528375733855,False,True,True,False
22.2,1.016756071833135,2.6,83.0,0,13.5,5.7,1.6,1.2,1.2,3,2,0.0,13.5,16157.5,True,False,False,False
21.9,0.9828097921177164,4.8,78.0,0,34.7,6.7,1.66,1.45,1.51,2,1,-0.06000000000000005,34.7,9912.241379310346,True,True,True,False
23.6,-0.6487709389971793,3.79,77.2,2,25.3,5.6,1.72,1.53,1.53,1,3,0.0,145.3,5219.206680584551,True,True,False,False
17.0,-0.6487709389971793,5.49,85.4,3,23.9,5.5,4.0,3.82,3.8,3,2,0.020000000000000018,203.9,3852.080123266564,False,True,True,False
22.8,-0.5382948807517338,4.11,80.4,3,34.8,3.8,2.04,1.83,1.83,1,2,0.0,214.8,5322.896281800391,True,False,False,False
22.9,-0.4084855123133353,4.027431865828092,63.8,0,46.8,5.515947888589398,2.14,2.57,2.53,2,1,0.040000000000000036,46.8,5924.496004103275,False,True,False,False
19.4,-0.6487709389971793,4.53,76.0,1,33.3,6.0,2.68,2.74,2.74,1,2,0.0,93.3,4520.795660036166,True,True,False,True
23.8,-0.015090312179326115,5.15,84.6,7,29.4,4.6,0.56,0.75,0.75,1,2,0.0,449.4,6116.910569105691,False,True,False,False
22.3,-0.24794371312665833,2.38,75.3,0,31.3,5.8,2.63,2.68,2.68,1,1,0.0,31.3,9757.988165680474,True,True,False,False
21.7,-0.6487709389971793,5.01,72.9,3,34.2,7.5,2.14,2.29,2.29,1,2,0.0,214.2,4159.73377703827,True,True,False,False
18.0,0.12420995399015837,4.12,80.4,3,33.0,6.4,3.12,3.31,3.29,4,1,0.020000000000000018,213.0,7889.2578125,True,False,False,False
17.9,-0.16352996134911563,4.36,88.1,3,42.4,5.2,3.44,3.05,3.18,3,1,-0.13000000000000034,222.4,6466.977611940298,False,True,False,False
19.1,-0.6285839501723297,6.55,87.5,1,28.1,3.9,2.92,3.33,3.32,2,1,0.010000000000000231,88.1,3364.5033112582782,True,True,True,True
21.3,-0.6487709389971793,3.56,72.3,1,23.7,2.0,2.48,3.02,3.0,4,5,0.020000000000000018,83.7,5482.456140350877,True,True,False,False
21.8,-0.18256197320139922,4.35,77.5,0,42.8,7.0,0.61,0.2,0.17,2,1,0.03,42.8,6408.224299065421,True,True,False,True
24.2,0.4553870467759371,5.19,97.5,3,41.0,5.4,4.0,3.71,3.69,2,1,0.020000000000000018,221.0,7590.953150242326,True,True,True,False
20.7,0.09498401494522687,4.85,75.3,0,16.4,6.7,1.13,1.51,1.47,2,2,0.040000000000000036,16.4,6805.2991452991455,False,True,False,False
17.5,0.652737459914392,2.81,82.1,2,40.4,5.3,4.0,4.0,4.0,3,2,0.0,160.4,13364.304461942256,False,True,False,False
21.0,-0.6130670856278557,2.69,75.6,3,17.8,7.6,3.23,2.99,2.99,1,3,0.0,197.8,6967.750677506775,True,True,False,False
20.6,1.5692870122306974,4.65,93.3,1,53.1,5.2,0.96,1.44,1.44,1,3,0.0,113.1,12242.477876106193,True,True,False,True
22.0,-0.15901048623907468,3.63,89.0,0,39.8,8.0,0.33,0.3,0.27,4,2,0.02999999999999997,39.8,7506.047516198704,True,True,True,True
20.8,-0.6487709389971793,3.6,84.4,1,31.2,3.5,2.89,3.21,3.2,3,1,0.009999999999999787,91.2,5434.782608695653,False,False,False,False
22.4,0.5596864890376599,3.71,74.5,1,11.3,6.7,1.35,1.77,1.82,3,3,-0.050000000000000044,71.3,10417.1974522293,True,True,True,False
23.1,-0.6487709389971793,3.39,80.5,1,20.4,4.9,2.64,3.65,3.68,3,2,-0.03000000000000025,80.4,5694.760820045557,False,True,False,True
21.1,-0.6487709389971793,3.69,82.3,0,19.2,6.8,1.07,1.11,1.11,1,2,0.0,19.2,5330.490405117272,False,True,True,False
18.6,0.2686322919510226,6.85,90.1,2,29.3,8.9,1.31,1.39,1.34,2,2,0.04999999999999982,149.3,5511.974522292994,True,True,False,False
20.1,-0.6487709389971793,3.47,93.1,2,27.7,6.9,2.93,2.68,2.71,4,2,-0.029999999999999805,147.7,5592.841163310961,False,True,False,False
21.6,0.6039773451160614,5.51,81.9,1,46.8,6.4,2.13,1.51,1.48,2,3,0.030000000000000027,106.8,7672.350230414747,True,True,True,False
20.5,-0.6487709389971793,5.9,76.1,2,16.5,5.6,1.53,1.17,1.14,3,4,0.030000000000000027,136.5,3623.188405797101,True,True,True,False
19.5,0.41350657742289093,5.14,84.5,1,26.0,6.7,3.09,2.81,2.83,2,2,-0.020000000000000018,86.0,7516.938110749186,False,True,True,True
21.6,0.22213191470771235,5.6,85.4,1,31.6,6.3,4.0,3.81,3.81,3,1,0.0,91.6,6415.606060606061,True,True,False,True
19.0,-0.6487709389971793,3.46,76.3,3,33.3,3.3,4.0,4.0,3.99,3,1,0.009999999999999787,213.3,5605.3811659192825,False,True,False,True
19.4,-0.4084855123133353,4.027431865828092,82.6,2,16.6,5.515947888589398,4.0,3.86,3.82,2,2,0.040000000000000036,136.6,5924.496004103275,False,True,False,False
20.2,-0.6487709389971793,4.18,84.2,3,27.5,6.2,2.15,1.91,1.91,1,2,0.0,207.5,4826.254826254826,False,True,False,False
18.2,0.24141500851055375,3.97,71.1,0,37.0,4.7,0.85,1.03,1.03,1,3,0.0,37.0,8596.981891348087,True,True,True,False
20.6,-0.6487709389971793,8.54,79.7,3,43.9,5.4,4.0,4.0,4.0,3,1,0.0,223.9,2620.5450733752623,True,True,False,False
23.3,-0.10964777475940517,5.39,77.4,2,42.2,2.5,3.4,3.31,3.27,3,2,0.040000000000000036,162.2,5592.488262910799,True,True,False,False
17.3,-0.6487709389971793,3.8,98.0,2,31.7,4.6,2.49,2.78,2.8,3,2,-0.020000000000000018,151.7,5208.333333333334,True,True,True,True
23.1,-0.4873754611786057,3.89,85.4,0,47.1,7.6,3.55,3.66,3.68,2,2,-0.020000000000000018,47.1,5769.734151329243,False,True,False,False
20.6,-0.6487709389971793,2.28,88.7,1,19.8,4.7,4.0,4.0,3.97,3,2,0.029999999999999805,79.8,7621.951219512195,True,True,False,False
23.0,-0.6487709389971793,3.81,86.8,2,52.3,7.5,0.87,0.97,0.97,1,1,0.0,172.3,5197.5051975051965,True,True,True,True
21.9,-0.4084855123133353,4.027431865828092,77.2,3,32.4,5.515947888589398,3.27,3.31,3.36,4,1,-0.04999999999999982,212.4,5924.496004103275,False,True,False,False
23.2,-0.6487709389971793,5.5,78.6,1,27.3,4.4,2.98,2.99,2.99,1,2,0.0,87.3,3846.153846153846,True,True,False,True
21.5,3.309435578766799,3.58,63.7,2,46.4,4.0,2.48,2.54,2.51,2,1,0.03000000000000025,166.4,22668.77729257642,True,True,True,True
18.7,-0.545325175367353,3.31,78.8,2,22.6,4.0,3.74,3.75,3.75,1,1,0.0,142.6,6278.422273781902,True,True,True,False
17.0,-0.48551745474447777,2.21,70.9,2,29.1,4.0,3.09,2.68,2.68,1,3,0.0,149.1,8800.934579439252,True,True,False,True
23.3,-0.6487709389971793,6.22,85.8,4,18.7,5.5,2.35,2.52,2.47,2,1,0.04999999999999982,258.7,3462.603878116344,True,True,False,False
21.8,-0.6487709389971793,3.04,70.1,1,40.5,7.5,0.86,0.72,0.72,2,3,0.0,100.5,6188.118811881188,False,True,True,False
22.9,-0.5048005485473192,7.1,92.3,2,50.6,3.3,3.57,3.49,3.49,1,2,0.0,170.6,3440.3703703703704,True,False,True,False
19.3,0.009164204244560334,3.99,68.3,0,22.6,5.9,0.95,1.04,0.98,4,2,0.06000000000000005,22.6,7635.67134268537,False,True,False,True
21.2,3.0468540748734196,5.76,93.0,3,29.4,5.5,1.93,2.0,1.99,2,3,0.010000000000000009,209.4,14584.91124260355,True,True,False,False
21.0,-0.6487709389971793,3.73,76.4,1,43.7,5.7,2.29,1.96,1.87,3,2,0.08999999999999986,103.7,5285.4122621564475,False,True,False,False
17.0,-0.15293430303557518,3.84,82.9,0,21.6,8.0,2.31,2.72,2.69,2,3,0.03000000000000025,21.6,7205.371900826446,True,True,True,False
22.5,-0.6487709389971793,4.63,87.0,2,30.6,4.2,2.06,2.13,2.12,4,1,0.009999999999999787,150.6,4440.497335701599,False,True,True,False
22.2,-0.6487709389971793,4.79,77.4,2,35.2,2.8,3.99,4.0,4.0,3,1,0.0,155.2,4317.789291882556,False,True,False,False
21.1,0.8090610823316975,4.02,86.5,2,46.4,4.7,2.37,2.75,2.68,4,2,0.06999999999999984,166.4,10763.147410358566,True,False,False,False
24.1,-0.3580682566413229,5.49,85.5,1,28.8,3.9,1.68,1.23,1.2,4,4,0.030000000000000027,88.8,4744.067796610169,True,True,False,False
24.8,0.17246790488737343,4.5,88.4,1,59.3,5.1,2.25,2.18,2.18,1,1,0.0,119.3,7518.909090909091,True,True,True,False
18.4,-0.3147315119750413,5.37,79.0,1,22.6,7.6,1.37,1.38,1.45,2,1,-0.07000000000000006,82.6,4968.916797488226,True,False,True,True
18.3,-0.6487709389971793,2.18,78.9,1,15.9,4.8,3.48,3.93,3.96,2,4,-0.029999999999999805,75.9,7861.635220125786,True,True,False,True
24.2,-0.6487709389971793,5.6,77.8,4,40.0,8.5,1.11,0.98,1.01,2,3,-0.030000000000000027,280.0,3787.878787878788,False,True,False,False
23.2,-0.6487709389971793,3.97,90.8,0,18.2,3.6,2.85,2.97,3.03,3,1,-0.05999999999999961,18.2,5030.181086519114,True,True,True,False
21.2,-0.6487709389971793,0.5,79.1,0,44.1,7.6,1.87,1.27,1.27,1,2,0.0,44.1,16666.666666666668,True,True,False,False
19.3,0.4905385198540334,1.88,80.9,2,15.4,6.1,2.42,2.81,2.85,2,1,-0.040000000000000036,135.4,16558.333333333336,False,True,True,True
19.7,0.08052169459309583,5.47,76.0,0,33.1,9.1,0.89,1.02,0.99,4,4,0.030000000000000027,33.1,6108.655332302937,False,True,True,True
20.1,0.9949119421346038,5.32,92.4,0,43.0,8.3,0.96,0.98,0.98,4,2,0.0,43.0,9134.810126582279,True,False,False,False
23.1,3.526269951268542,4.81,79.9,7,35.9,3.6,1.99,2.23,2.22,2,2,0.009999999999999787,455.9,18612.90877796902,True,True,False,True
18.8,0.17492850800284018,4.9,80.8,2,15.2,3.8,3.52,3.42,3.45,3,2,-0.03000000000000025,135.2,7017.457627118643,True,True,False,False
22.6,-0.6487709389971793,5.17,81.6,4,5.0,5.1,3.35,3.31,3.2,2,1,0.10999999999999988,245.0,4051.8638573743924,True,False,False,False
17.9,-0.6047813812594474,5.54,85.1,3,28.4,2.2,4.0,4.0,4.0,2,2,0.0,208.4,3956.5749235474004,True,False,True,False
21.0,0.12114675419335284,3.77,81.9,0,24.9,6.5,2.18,2.57,2.57,1,2,0.0,24.9,8455.345911949686,True,True,False,False
23.3,-0.6487709389971793,4.75,86.2,0,38.5,7.1,2.44,1.9,1.99,4,2,-0.09000000000000008,38.5,4347.826086956522,False,True,True,False
21.4,1.9455584233366625,5.31,85.7,1,26.0,8.1,2.44,2.79,2.78,4,1,0.010000000000000231,86.0,12149.445324881142,False,True,False,True
21.9,-0.6487709389971793,3.51,75.4,2,29.8,7.9,3.46,2.72,2.68,3,4,0.040000000000000036,149.8,5543.237250554324,False,True,True,False
21.0,0.9312375594731379,5.32,79.1,1,54.1,5.4,2.42,2.76,2.79,3,5,-0.03000000000000025,114.1,8934.177215189873,False,True,True,True
20.6,-0.6487709389971793,3.33,93.0,2,18.4,3.8,3.7,4.0,4.0,2,2,0.0,138.4,5773.6720554272515,False,True,False,True
20.9,-0.6487709389971793,2.57,100.0,1,29.0,4.8,2.72,2.72,2.75,3,3,-0.029999999999999805,89.0,7002.80112044818,True,True,False,False
21.5,-0.1892407530862375,5.55,92.3,2,18.6,5.2,2.78,3.3,3.3,1,5,0.0,138.6,5213.893129770992,False,True,True,True
21.0,-0.6487709389971793,4.76,96.1,1,22.2,5.2,2.5,2.21,2.12,3,1,0.08999999999999986,82.2,4340.277777777778,True,True,True,False
17.0,-0.6487709389971793,3.85,72.7,1,33.8,4.5,2.65,2.72,2.76,4,1,-0.03999999999999959,93.8,5154.639175257732,False,True,True,True
17.8,1.966548874403297,3.93,92.5,4,36.8,3.6,2.7,2.9,2.88,2,2,0.020000000000000018,276.8,15635.091277890468,True,True,False,False
19.5,-0.189993998937911,1.43,82.6,1,19.0,8.4,2.82,2.43,2.43,1,1,0.0,79.0,14047.736625514404,False,True,False,False
20.6,-0.4084855123133353,4.027431865828092,90.6,1,24.3,5.515947888589398,1.93,1.57,1.61,4,1,-0.040000000000000036,84.3,5924.496004103275,False,True,False,True
21.0,-0.6258722651063051,6.45,92.9,2,30.1,3.4,3.49,3.28,3.28,1,3,0.0,150.1,3416.912751677852,False,True,True,True
23.0,0.3894027101693392,1.58,74.5,0,39.0,4.1,2.22,2.96,2.95,4,2,0.009999999999999787,39.0,17703.100775193798,True,True,False,True
22.4,0.4755238192106751,3.21,80.4,3,14.6,5.7,1.32,0.96,0.99,4,5,-0.030000000000000027,194.6,11256.294536817102,False,True,False,False
20.3,-0.41682143307185526,3.14,84.0,1,36.0,2.4,3.19,2.97,3.1,3,2,-0.1299999999999999,96.0,7154.347826086955,True,True,True,True
23.8,-0.4084855123133353,4.027431865828092,89.8,1,21.1,5.515947888589398,0.8,0.97,0.97,1,3,0.0,81.1,5924.496004103275,False,True,False,True
23.1,-0.32025531488731357,2.35,90.5,1,35.7,7.5,1.32,1.13,1.13,1,3,0.0,95.7,9415.5223880597,False,True,False,False
21.2,-0.6487709389971793,3.76,77.5,5,31.9,5.4,2.58,2.78,2.85,4,2,-0.07000000000000028,331.9,5252.100840336135,False,True,False,True
21.1,0.35666162381659805,4.2,83.2,0,23.4,6.4,1.18,1.24,1.22,3,5,0.020000000000000018,23.4,8658.076923076922,True,True,False,False
21.7,0.3140279086118784,4.5,87.9,2,43.9,5.4,4.0,3.54,3.53,2,5,0.010000000000000231,163.9,8031.454545454545,False,True,False,True
20.4,-0.5305615566745526,0.5,86.0,0,22.5,5.9,2.38,2.08,2.07,2,3,0.010000000000000231,22.5,18236.0,False,True,True,True
21.1,2.8893252590934364,1.14,85.0,1,27.2,5.4,3.54,3.58,3.59,2,1,-0.009999999999999787,87.2,44606.074766355145,False,False,False,True
20.9,1.4974273579810462,4.25,92.8,1,40.4,5.8,1.83,1.87,1.84,2,4,0.030000000000000027,100.4,12902.666666666666,True,True,False,False
21.9,-0.6487709389971793,4.27,79.1,3,27.2,5.2,2.67,2.61,2.65,2,1,-0.040000000000000036,207.2,4743.833017077799,True,True,True,False
25.8,-0.25999564675343423,6.31,86.2,3,28.2,5.4,3.47,3.8,3.8,1,1,0.0,208.2,4479.069767441861,False,True,True,False
22.0,-0.0007284246074181963,4.31,77.3,2,31.3,5.5,1.75,1.52,1.52,1,2,0.0,151.3,7138.418079096045,True,True,False,True
19.0,2.897309665121176,3.07,84.2,2,32.1,4.7,2.23,2.28,2.28,1,2,0.0,152.1,23492.87469287469,True,True,True,True
18.7,0.1308385174848851,4.5,85.4,2,39.8,3.8,4.0,4.0,4.0,2,1,0.0,159.8,7368.181818181818,False,True,False,False
20.8,-0.2604475942644383,3.14,84.0,4,29.2,6.9,1.39,1.81,1.74,2,1,0.07000000000000006,269.2,7906.521739130434,False,True,True,True
22.2,-0.6487709389971793,2.97,86.0,5,19.2,7.5,2.67,2.61,2.61,1,1,0.0,319.2,6297.229219143576,False,True,False,True
25.2,-0.6487709389971793,4.42,73.8,2,20.6,6.1,1.82,1.83,1.83,1,2,0.0,140.6,4612.546125461255,False,True,False,False
21.4,0.661776410134474,3.01,77.0,1,35.4,8.1,3.13,2.46,2.48,3,2,-0.020000000000000018,95.4,12742.643391521198,False,True,False,True
18.5,-0.27696878661114355,4.62,78.0,0,38.0,6.0,1.62,1.96,2.04,2,4,-0.08000000000000007,38.0,5765.836298932384,True,True,False,False
20.1,-0.3568630632786453,5.71,69.4,1,32.9,7.6,0.47,0.18,0.18,1,1,0.0,92.9,4592.101341281669,True,True,False,False
24.2,1.4227053694950358,4.46,87.2,1,21.0,4.4,2.77,2.61,2.61,3,3,0.0,81.0,12133.882783882784,False,True,True,True
23.8,0.2958495753914915,3.52,80.2,3,26.1,6.0,0.77,0.86,0.86,1,2,0.0,206.1,9692.699115044248,True,True,True,False
21.5,0.32582876028809643,4.48,79.8,5,24.3,6.4,1.96,1.53,1.43,3,1,0.10000000000000009,324.3,8103.649635036496,True,False,False,False
22.7,1.7378132174451133,3.69,79.3,4,33.2,7.2,0.97,0.95,0.95,1,1,0.0,273.2,15463.965884861409,True,True,False,False
21.5,1.2806934182595267,6.53,90.8,0,42.3,2.5,2.63,2.6,2.54,4,2,0.06000000000000005,42.3,8422.709163346613,False,True,False,True
20.5,-0.1450503297880593,2.37,71.5,0,29.2,5.0,0.86,1.12,1.13,3,3,-0.009999999999999787,29.2,10394.955489614244,True,True,True,False
22.1,-0.47381703584848284,4.12,71.1,3,31.0,9.3,1.76,1.82,1.77,4,3,0.050000000000000044,211.0,5563.28125,True,True,True,False
21.6,0.02367674098680295,4.19,89.9,0,43.2,5.4,3.04,3.21,3.16,2,2,0.04999999999999982,43.2,7397.109826589594,False,True,False,False
20.5,-0.1361620287383121,6.81,74.5,1,11.4,7.2,1.74,1.61,1.67,3,1,-0.05999999999999983,71.4,4508.066581306018,True,True,False,False
23.4,-0.35470375850384794,2.79,78.8,2,30.9,7.4,0.42,0.57,0.57,1,2,0.0,150.9,8141.424802110818,True,True,False,True
24.0,0.7956030897817977,5.61,87.9,4,17.4,8.1,1.8,1.79,1.84,3,1,-0.050000000000000044,257.4,8133.58547655068,False,True,False,False
20.9,0.28635867766040546,4.13,82.2,2,33.7,5.6,2.78,2.94,3.04,2,4,-0.10000000000000009,153.7,8503.313840155946,True,True,True,True
23.4,0.5233298225968861,3.6,87.8,5,33.1,5.6,1.77,1.49,1.47,3,1,0.020000000000000018,333.1,10508.913043478262,True,True,True,False
18.3,1.9187428710170862,2.29,84.5,3,22.3,4.7,1.43,1.19,1.06,3,2,0.1299999999999999,202.3,23139.51367781155,False,False,False,False
24.4,-0.2497515031706747,5.38,73.8,4,32.0,6.0,2.1,1.71,1.71,1,1,0.0,272.0,5163.949843260189,True,True,False,False
19.8,-0.4084855123133353,4.027431865828092,83.6,1,50.6,5.515947888589398,3.11,3.19,3.2,3,2,-0.010000000000000231,110.6,5924.496004103275,True,True,True,False
17.0,-0.6487709389971793,2.14,80.1,1,55.7,7.4,1.26,1.18,1.16,4,3,0.020000000000000018,115.7,7961.783439490446,False,True,True,False
17.9,0.061790981081481657,3.42,75.6,1,14.6,1.8,4.0,3.25,3.29,2,1,-0.040000000000000036,74.6,8857.466063348416,True,True,False,False
22.8,-0.6487709389971793,2.97,91.9,1,16.7,4.6,3.03,2.46,2.5,2,1,-0.040000000000000036,76.7,6297.229219143576,False,True,False,False
21.0,-0.5408057002573121,3.01,88.5,1,31.6,2.3,4.0,4.0,4.0,1,1,0.0,91.6,6770.573566084789,True,True,True,True
22.9,-0.6487709389971793,3.79,88.6,2,13.3,6.5,1.1,1.34,1.34,3,3,0.0,133.3,5219.206680584551,False,True,True,True
22.3,-0.6487709389971793,5.81,84.0,1,17.3,5.2,3.42,3.3,3.35,2,1,-0.050000000000000266,77.3,3671.0719530102792,False,True,True,True
20.5,-0.15685118146427734,6.02,75.6,2,18.4,4.5,1.69,1.26,1.26,1,2,0.0,138.4,4956.695156695157,False,True,False,False
23.1,-0.6487709389971793,5.05,73.5,0,22.1,3.8,4.0,4.0,4.0,2,3,0.0,22.1,4132.231404958678,False,True,True,False
23.1,-0.6487709389971793,4.32,78.8,3,15.9,7.2,1.78,1.48,1.56,4,2,-0.08000000000000007,195.9,4699.248120300752,False,False,False,True
24.3,-0.6487709389971793,5.29,82.2,0,32.7,7.2,2.4,2.68,2.68,3,1,0.0,32.7,3974.56279809221,False,True,True,True
19.3,-0.6487709389971793,6.33,81.7,0,32.3,7.3,0.72,0.86,0.86,1,3,0.0,32.3,3410.6412005457028,True,True,False,False
21.3,1.4841200146014812,5.27,70.7,2,63.5,5.8,2.08,2.1,2.1,3,1,0.0,183.5,10761.403508771931,True,False,True,True
23.8,-0.6487709389971793,4.47,87.8,1,17.2,6.7,1.73,1.6,1.65,4,2,-0.04999999999999982,77.2,4570.383912248629,False,True,False,True
19.2,-0.05526342426857903,6.06,71.6,3,12.6,6.0,1.9,1.53,1.44,2,2,0.09000000000000008,192.6,5215.15580736544,False,True,False,True
22.0,-0.4084855123133353,4.027431865828092,91.6,1,27.4,5.515947888589398,3.45,3.49,3.5,3,2,-0.009999999999999787,87.4,5924.496004103275,True,True,False,True
20.1,-0.20827276493852107,4.46,81.0,0,34.2,5.6,0.86,1.12,1.12,1,1,0.0,34.2,6185.347985347986,True,True,True,False
19.9,0.3303482353981374,4.27,85.1,1,39.2,9.2,0.93,0.86,0.86,1,3,0.0,99.2,8443.643263757116,True,True,True,False
